frame_idx,t,dt,keys_down
69,1774234384.346741,0.110031,["Key.left"]
70,1774234384.465933,0.119193,["Key.left"]
71,1774234384.599126,0.133193,[]
72,1774234384.737711,0.138586,[]
73,1774234384.859830,0.122119,["Key.right"]
74,1774234384.997785,0.137955,[]
75,1774234385.115419,0.117634,[]
76,1774234385.250133,0.134714,["Key.left"]
77,1774234385.372500,0.122366,[]
78,1774234385.486677,0.114177,[]
79,1774234385.595311,0.108634,["Key.right"]
80,1774234385.720240,0.124929,["Key.right"]
81,1774234385.836581,0.116340,[]
82,1774234385.957762,0.121181,[]
83,1774234386.064140,0.106378,["Key.left"]
84,1774234386.192847,0.128707,["Key.left"]
85,1774234386.325340,0.132493,[]
86,1774234386.447787,0.122447,[]
87,1774234386.570714,0.122927,["Key.right"]
88,1774234386.687507,0.116793,[]
89,1774234386.802745,0.115238,[]
90,1774234386.920724,0.117980,["Key.right"]
91,1774234387.044528,0.123804,["Key.right"]
92,1774234387.170099,0.125570,[]
93,1774234387.293895,0.123796,[]
94,1774234387.420246,0.126351,["Key.right"]
95,1774234387.540176,0.119930,[]
96,1774234387.646700,0.106524,[]
97,1774234387.771066,0.124365,["Key.right"]
98,1774234387.889328,0.118263,[]
99,1774234388.002704,0.113375,[]
100,1774234388.125852,0.123148,["Key.right"]
101,1774234388.246865,0.121013,[]
102,1774234388.358838,0.111973,[]
103,1774234388.470699,0.111861,["Key.left"]
104,1774234388.586640,0.115940,["Key.left"]
105,1774234388.703097,0.116457,[]
106,1774234388.823272,0.120175,[]
107,1774234388.937830,0.114558,["Key.right"]
108,1774234389.061113,0.123283,["Key.right"]
109,1774234389.190547,0.129434,[]
110,1774234389.306086,0.115539,[]
111,1774234389.418224,0.112138,["Key.right"]
112,1774234389.530957,0.112733,["Key.right"]
113,1774234389.652757,0.121800,[]
114,1774234389.778583,0.125826,[]
115,1774234389.919828,0.141245,["Key.right"]
116,1774234390.042901,0.123072,[]
117,1774234390.171813,0.128912,[]
118,1774234390.287702,0.115889,["Key.right"]
119,1774234390.411299,0.123598,["Key.right"]
120,1774234390.546971,0.135672,[]
121,1774234390.668657,0.121686,[]
122,1774234390.787410,0.118752,["Key.right"]
123,1774234390.891730,0.104320,["Key.right"]
124,1774234390.999463,0.107733,[]
125,1774234391.118355,0.118892,[]
126,1774234391.236285,0.117930,["Key.right"]
127,1774234391.356375,0.120089,["Key.right"]
128,1774234391.470206,0.113831,[]
129,1774234391.578057,0.107852,[]
130,1774234391.700160,0.122102,["Key.right"]
131,1774234391.822047,0.121887,[]
132,1774234391.936609,0.114562,[]
133,1774234392.056720,0.120111,["Key.right"]
134,1774234392.170560,0.113840,[]
135,1774234392.286212,0.115652,[]
136,1774234392.411128,0.124916,["Key.right"]
137,1774234392.537827,0.126699,[]
138,1774234392.655170,0.117343,[]
139,1774234392.771424,0.116254,["Key.right"]
140,1774234392.878081,0.106657,["Key.right"]
141,1774234392.998444,0.120363,[]
142,1774234393.112462,0.114018,[]
143,1774234393.239574,0.127112,["Key.left"]
144,1774234393.341325,0.101751,[]
145,1774234393.434645,0.093321,[]
146,1774234393.537174,0.102529,["Key.right"]
147,1774234393.652729,0.115555,["Key.right"]
148,1774234393.771705,0.118977,[]
149,1774234393.896159,0.124454,[]
150,1774234394.020157,0.123998,["Key.right"]
151,1774234394.151868,0.131711,[]
152,1774234394.272834,0.120966,[]
153,1774234394.385744,0.112910,["Key.right"]
154,1774234394.490130,0.104386,["Key.right"]
155,1774234394.598761,0.108631,[]
156,1774234394.711087,0.112327,[]
157,1774234394.853695,0.142608,["Key.right"]
158,1774234394.975119,0.121423,[]
159,1774234395.079541,0.104423,[]
160,1774234395.202839,0.123297,["Key.right"]
161,1774234395.324726,0.121887,[]
162,1774234395.435658,0.110932,[]
163,1774234395.556231,0.120573,["Key.space"]
164,1774234395.668046,0.111814,[]
165,1774234395.790056,0.122010,[]
166,1774234395.910000,0.119944,["Key.space"]
167,1774234396.035633,0.125633,["Key.space"]
168,1774234396.156484,0.120851,[]
169,1774234396.266023,0.109539,[]
170,1774234396.391049,0.125026,["Key.right"]
171,1774234396.502206,0.111157,[]
172,1774234396.623051,0.120846,[]
173,1774234396.739743,0.116692,["Key.right"]
174,1774234396.848323,0.108580,["Key.right"]
175,1774234396.974709,0.126386,[]
176,1774234397.090773,0.116064,[]
177,1774234397.208558,0.117785,["Key.right"]
178,1774234397.334596,0.126038,["Key.right"]
179,1774234397.453827,0.119230,[]
180,1774234397.552820,0.098994,[]
