frame_idx,t,dt,keys_down
241,1774004847.279974,0.157548,["Key.left"]
242,1774004847.432847,0.152873,[]
243,1774004847.615293,0.182446,[]
244,1774004847.790446,0.175153,["Key.right"]
245,1774004847.958652,0.168207,[]
246,1774004848.114982,0.156329,[]
247,1774004848.299025,0.184043,["Key.space"]
248,1774004848.473904,0.174879,[]
249,1774004848.635754,0.161850,[]
250,1774004848.807814,0.172060,["Key.left"]
251,1774004848.974996,0.167182,[]
252,1774004849.145336,0.170340,[]
253,1774004849.318470,0.173134,["Key.space"]
254,1774004849.489951,0.171481,[]
255,1774004849.646322,0.156371,[]
256,1774004849.801443,0.155121,["Key.space"]
257,1774004849.982212,0.180769,[]
258,1774004850.157866,0.175654,["Key.space"]
259,1774004850.326224,0.168358,[]
260,1774004850.490131,0.163907,[]
261,1774004850.652891,0.162760,["Key.space"]
262,1774004850.821873,0.168982,[]
263,1774004850.997057,0.175184,[]
264,1774004851.163867,0.166810,["Key.space"]
265,1774004851.335469,0.171603,[]
266,1774004851.497095,0.161626,[]
267,1774004851.658174,0.161079,["Key.space"]
268,1774004851.821782,0.163608,[]
269,1774004851.989729,0.167947,[]
270,1774004852.162043,0.172314,["Key.space"]
271,1774004852.330767,0.168724,[]
272,1774004852.491548,0.160781,[]
273,1774004852.649268,0.157720,["Key.space"]
274,1774004852.832396,0.183128,[]
275,1774004853.010872,0.178477,["Key.right"]
276,1774004853.183829,0.172957,[]
277,1774004853.357774,0.173945,[]
278,1774004853.523765,0.165991,["Key.left"]
279,1774004853.678915,0.155150,[]
280,1774004853.829872,0.150956,[]
281,1774004853.997776,0.167905,["Key.left"]
282,1774004854.175574,0.177798,[]
283,1774004854.338856,0.163281,[]
284,1774004854.508430,0.169575,["Key.left"]
285,1774004854.685168,0.176738,[]
286,1774004854.843223,0.158055,[]
287,1774004855.006700,0.163478,["Key.space"]
288,1774004855.176863,0.170163,[]
289,1774004855.334772,0.157909,[]
290,1774004855.501847,0.167075,["Key.space"]
291,1774004855.675468,0.173621,[]
292,1774004855.837727,0.162259,[]
293,1774004856.006777,0.169050,["Key.right"]
294,1774004856.172657,0.165880,[]
295,1774004856.330738,0.158081,[]
296,1774004856.505959,0.175221,["Key.right"]
297,1774004856.673384,0.167425,[]
298,1774004856.833444,0.160060,[]
299,1774004857.004310,0.170866,["Key.space"]
300,1774004857.174165,0.169855,[]
301,1774004857.338485,0.164320,[]
302,1774004857.507664,0.169178,["Key.space"]
303,1774004857.670170,0.162506,[]
304,1774004857.832217,0.162047,[]
305,1774004858.007056,0.174839,["Key.space"]
306,1774004858.174237,0.167182,[]
307,1774004858.357200,0.182962,[]
308,1774004858.527830,0.170630,["Key.space"]
309,1774004858.680845,0.153015,[]
310,1774004858.862540,0.181696,[]
311,1774004859.025631,0.163090,["Key.space"]
312,1774004859.195090,0.169459,[]
313,1774004859.368233,0.173144,[]
314,1774004859.553076,0.184842,["Key.right"]
315,1774004859.714851,0.161776,[]
316,1774004859.880802,0.165951,[]
317,1774004860.041793,0.160991,["Key.space"]
318,1774004860.204227,0.162433,[]
319,1774004860.365980,0.161753,[]
320,1774004860.537431,0.171451,["Key.space"]
321,1774004860.701972,0.164541,[]
322,1774004860.872739,0.170767,[]
323,1774004861.054021,0.181282,["Key.space"]
324,1774004861.218021,0.164000,[]
325,1774004861.382420,0.164399,[]
326,1774004861.573686,0.191266,["Key.space"]
327,1774004861.736911,0.163225,[]
328,1774004861.908575,0.171664,[]
329,1774004862.079002,0.170428,["Key.space"]
330,1774004862.257847,0.178844,[]
331,1774004862.422083,0.164236,[]
332,1774004862.605929,0.183846,["Key.space"]
333,1774004862.776650,0.170721,[]
334,1774004862.934847,0.158196,[]
335,1774004863.104808,0.169961,["Key.space"]
336,1774004863.265682,0.160875,[]
337,1774004863.445944,0.180262,[]
338,1774004863.605262,0.159318,["Key.space"]
339,1774004863.763877,0.158616,[]
340,1774004863.922067,0.158190,[]
341,1774004864.108647,0.186580,["Key.space"]
342,1774004864.277976,0.169329,[]
343,1774004864.442004,0.164029,[]
344,1774004864.606195,0.164191,["Key.right"]
345,1774004864.792549,0.186353,[]
346,1774004864.956313,0.163764,["Key.space"]
347,1774004865.124380,0.168067,[]
348,1774004865.288445,0.164065,[]
349,1774004865.458593,0.170148,["Key.space"]
350,1774004865.619881,0.161288,[]
351,1774004865.791774,0.171893,[]
352,1774004865.975134,0.183360,["Key.space"]
353,1774004866.153088,0.177954,[]
354,1774004866.318780,0.165692,[]
355,1774004866.485010,0.166229,["Key.space"]
356,1774004866.651265,0.166255,[]
357,1774004866.826964,0.175699,[]
358,1774004866.990747,0.163783,["Key.space"]
359,1774004867.170805,0.180058,[]
360,1774004867.345361,0.174556,["Key.right"]
361,1774004867.504197,0.158836,[]
362,1774004867.671061,0.166863,[]
363,1774004867.834900,0.163839,["Key.space"]
364,1774004868.007181,0.172282,[]
365,1774004868.187678,0.180497,[]
366,1774004868.362865,0.175187,["Key.space"]
367,1774004868.525844,0.162979,[]
368,1774004868.698251,0.172408,[]
369,1774004868.868596,0.170345,["Key.space"]
370,1774004869.052200,0.183604,[]
371,1774004869.227437,0.175237,["Key.space"]
372,1774004869.394665,0.167228,[]
373,1774004869.568262,0.173597,[]
374,1774004869.737079,0.168818,["Key.space"]
375,1774004869.910871,0.173792,[]
376,1774004870.075395,0.164524,[]
377,1774004870.239750,0.164355,["Key.space"]
378,1774004870.428817,0.189067,[]
379,1774004870.590032,0.161215,["Key.space"]
380,1774004870.765790,0.175758,[]
381,1774004870.941629,0.175839,[]
382,1774004871.113189,0.171560,["Key.space"]
383,1774004871.275723,0.162533,[]
384,1774004871.431916,0.156193,[]
385,1774004871.612770,0.180854,["Key.space"]
386,1774004871.773138,0.160368,[]
387,1774004871.941424,0.168285,[]
388,1774004872.099277,0.157853,["Key.space"]
389,1774004872.273875,0.174598,[]
390,1774004872.452172,0.178297,[]
391,1774004872.627832,0.175660,["Key.space"]
392,1774004872.788670,0.160838,[]
393,1774004872.952289,0.163619,[]
394,1774004873.129724,0.177435,["Key.space"]
395,1774004873.304823,0.175099,[]
396,1774004873.471741,0.166918,[]
397,1774004873.639775,0.168034,["Key.space"]
398,1774004873.814095,0.174320,[]
399,1774004873.971919,0.157824,[]
400,1774004874.139834,0.167915,["Key.space"]
401,1774004874.305961,0.166127,[]
402,1774004874.471563,0.165602,[]
403,1774004874.645475,0.173912,["Key.space"]
404,1774004874.815585,0.170110,[]
405,1774004874.993974,0.178390,[]
406,1774004875.178353,0.184379,["Key.space"]
407,1774004875.342966,0.164613,[]
408,1774004875.496353,0.153387,[]
409,1774004875.657623,0.161270,["Key.space"]
410,1774004875.825922,0.168299,[]
411,1774004875.992803,0.166881,[]
412,1774004876.153289,0.160486,["Key.space"]
413,1774004876.340857,0.187568,[]
414,1774004876.505111,0.164253,["Key.space"]
415,1774004876.678966,0.173855,[]
416,1774004876.843006,0.164041,[]
417,1774004877.012077,0.169070,["Key.space"]
418,1774004877.183320,0.171243,[]
419,1774004877.357440,0.174120,[]
420,1774004877.526192,0.168752,["Key.space"]
421,1774004877.692616,0.166424,[]
422,1774004877.856934,0.164318,[]
423,1774004878.026921,0.169988,["Key.space"]
424,1774004878.192333,0.165412,[]
425,1774004878.358800,0.166466,[]
426,1774004878.520980,0.162180,["Key.space"]
427,1774004878.690017,0.169037,[]
428,1774004878.849132,0.159115,[]
429,1774004879.027102,0.177970,["Key.space"]
430,1774004879.198644,0.171542,[]
431,1774004879.392758,0.194114,[]
432,1774004879.553546,0.160787,["Key.space"]
433,1774004879.724816,0.171271,[]
434,1774004879.887142,0.162326,[]
435,1774004880.062956,0.175814,["Key.space"]
436,1774004880.223284,0.160328,[]
437,1774004880.407815,0.184531,[]
438,1774004880.589839,0.182024,["Key.space"]
439,1774004880.759542,0.169704,[]
440,1774004880.925458,0.165916,[]
441,1774004881.094303,0.168845,["Key.right"]
442,1774004881.252870,0.158568,[]
443,1774004881.440796,0.187925,[]
444,1774004881.612794,0.171999,["Key.space"]
445,1774004881.784299,0.171504,[]
446,1774004881.960442,0.176143,[]
447,1774004882.128860,0.168418,["Key.space"]
448,1774004882.305657,0.176797,[]
449,1774004882.487928,0.182271,[]
450,1774004882.674064,0.186136,["Key.left"]
451,1774004882.848136,0.174073,[]
452,1774004883.019955,0.171819,[]
453,1774004883.203132,0.183177,["Key.space"]
454,1774004883.371931,0.168798,[]
455,1774004883.531537,0.159606,[]
456,1774004883.708319,0.176782,["Key.space"]
457,1774004883.883788,0.175469,[]
458,1774004884.054091,0.170304,[]
459,1774004884.245765,0.191674,["Key.space"]
460,1774004884.420336,0.174570,[]
461,1774004884.587283,0.166948,[]
462,1774004884.769637,0.182354,["Key.space"]
463,1774004884.947068,0.177431,[]
464,1774004885.100645,0.153577,[]
465,1774004885.280138,0.179493,["Key.space"]
466,1774004885.448669,0.168531,[]
467,1774004885.620126,0.171457,[]
468,1774004885.804233,0.184107,["Key.space"]
469,1774004885.980747,0.176514,[]
470,1774004886.157759,0.177012,[]
471,1774004886.320349,0.162589,["Key.space"]
472,1774004886.493662,0.173313,[]
473,1774004886.659459,0.165797,[]
474,1774004886.847930,0.188471,["Key.space"]
475,1774004887.038259,0.190329,[]
476,1774004887.211298,0.173039,["Key.space"]
477,1774004887.372681,0.161384,[]
478,1774004887.543895,0.171214,[]
479,1774004887.720495,0.176600,["Key.space"]
480,1774004887.887102,0.166606,[]
481,1774004888.076260,0.189158,[]
482,1774004888.246092,0.169832,["Key.space"]
483,1774004888.424262,0.178169,[]
484,1774004888.580534,0.156272,[]
485,1774004888.745053,0.164519,["Key.left"]
486,1774004888.909893,0.164840,[]
487,1774004889.070529,0.160636,[]
488,1774004889.238969,0.168439,["Key.space"]
489,1774004889.390622,0.151653,[]
490,1774004889.520887,0.130265,[]
491,1774004889.673886,0.152999,["Key.space"]
492,1774004889.807449,0.133562,[]
493,1774004889.954327,0.146878,[]
494,1774004890.110858,0.156531,["Key.space"]
495,1774004890.256212,0.145355,[]
496,1774004890.395384,0.139171,[]
497,1774004890.535004,0.139620,["Key.space"]
498,1774004890.714391,0.179387,[]
499,1774004890.895977,0.181586,[]
500,1774004891.076130,0.180153,["Key.space"]
501,1774004891.255750,0.179620,[]
502,1774004891.425383,0.169633,[]
503,1774004891.601646,0.176263,["Key.space"]
504,1774004891.797301,0.195655,[]
505,1774004891.960795,0.163495,["Key.right"]
506,1774004892.127754,0.166959,[]
507,1774004892.289984,0.162230,[]
508,1774004892.463104,0.173119,["Key.space"]
509,1774004892.630117,0.167013,[]
510,1774004892.792733,0.162616,[]
511,1774004892.961298,0.168565,["Key.space"]
512,1774004893.117942,0.156644,[]
513,1774004893.287138,0.169196,[]
514,1774004893.465527,0.178390,["Key.space"]
515,1774004893.645358,0.179830,[]
516,1774004893.807432,0.162075,[]
517,1774004893.970361,0.162928,["Key.space"]
518,1774004894.138030,0.167669,[]
519,1774004894.309964,0.171934,[]
520,1774004894.476386,0.166422,["Key.space"]
521,1774004894.655220,0.178834,[]
522,1774004894.826227,0.171007,[]
523,1774004894.986795,0.160569,["Key.space"]
524,1774004895.160110,0.173314,[]
525,1774004895.323628,0.163518,[]
526,1774004895.496284,0.172656,["Key.space"]
527,1774004895.673522,0.177238,[]
528,1774004895.843299,0.169777,[]
529,1774004896.005529,0.162230,["Key.space"]
530,1774004896.171389,0.165860,[]
531,1774004896.356207,0.184818,[]
532,1774004896.527981,0.171774,["Key.space"]
533,1774004896.705835,0.177854,[]
534,1774004896.874100,0.168265,[]
535,1774004897.040458,0.166358,["Key.space"]
536,1774004897.208397,0.167939,[]
537,1774004897.375368,0.166971,[]
538,1774004897.545951,0.170583,["Key.space"]
539,1774004897.709941,0.163990,[]
540,1774004897.884121,0.174180,[]
541,1774004898.075251,0.191130,["Key.space"]
542,1774004898.252084,0.176833,[]
543,1774004898.432440,0.180356,[]
544,1774004898.607538,0.175098,["Key.space"]
545,1774004898.771238,0.163700,[]
546,1774004898.942660,0.171422,[]
547,1774004899.128253,0.185593,["Key.space"]
548,1774004899.309031,0.180779,[]
549,1774004899.476008,0.166977,["Key.space"]
550,1774004899.638371,0.162363,[]
551,1774004899.809214,0.170843,[]
552,1774004899.982628,0.173414,["Key.space"]
553,1774004900.161994,0.179366,[]
554,1774004900.327587,0.165593,[]
555,1774004900.494599,0.167012,["Key.space"]
556,1774004900.667717,0.173117,[]
557,1774004900.840940,0.173223,[]
558,1774004901.014923,0.173983,["Key.space"]
559,1774004901.201051,0.186128,[]
560,1774004901.375453,0.174402,["Key.space"]
561,1774004901.539048,0.163596,[]
562,1774004901.709619,0.170570,[]
563,1774004901.890264,0.180645,["Key.space"]
564,1774004902.063586,0.173321,[]
565,1774004902.239028,0.175442,[]
566,1774004902.403668,0.164640,["Key.space"]
567,1774004902.575222,0.171554,[]
568,1774004902.770543,0.195321,[]
569,1774004902.944906,0.174364,["Key.space"]
570,1774004903.114048,0.169142,[]
571,1774004903.294524,0.180475,[]
572,1774004903.462354,0.167830,["Key.space"]
573,1774004903.631433,0.169079,[]
574,1774004903.806655,0.175222,[]
575,1774004903.982502,0.175848,["Key.space"]
576,1774004904.163798,0.181295,[]
577,1774004904.345851,0.182053,["Key.space"]
578,1774004904.525920,0.180069,[]
579,1774004904.695609,0.169688,["Key.space"]
580,1774004904.866431,0.170823,[]
581,1774004905.042245,0.175814,[]
582,1774004905.224630,0.182385,["Key.space"]
583,1774004905.399060,0.174430,[]
584,1774004905.586745,0.187685,[]
585,1774004905.763319,0.176574,["Key.space"]
586,1774004905.933396,0.170078,[]
587,1774004906.109396,0.176000,[]
588,1774004906.287485,0.178089,["Key.left"]
589,1774004906.461436,0.173951,[]
590,1774004906.623825,0.162389,[]
591,1774004906.815020,0.191195,["Key.space"]
592,1774004907.002768,0.187748,[]
593,1774004907.181513,0.178745,["Key.space"]
594,1774004907.359914,0.178401,[]
595,1774004907.524619,0.164705,[]
596,1774004907.710914,0.186296,["Key.space"]
597,1774004907.889516,0.178602,[]
598,1774004908.071988,0.182471,[]
599,1774004908.241674,0.169687,["Key.space"]
600,1774004908.410091,0.168417,[]
601,1774004908.576413,0.166322,[]
602,1774004908.756236,0.179823,["Key.left"]
603,1774004908.937843,0.181607,[]
604,1774004909.117828,0.179985,["Key.right"]
605,1774004909.289432,0.171604,[]
606,1774004909.465011,0.175579,[]
607,1774004909.645383,0.180372,["Key.space"]
608,1774004909.815791,0.170408,[]
609,1774004909.988066,0.172275,[]
610,1774004910.163381,0.175315,["Key.space"]
611,1774004910.322836,0.159456,[]
612,1774004910.504742,0.181906,[]
613,1774004910.699085,0.194342,["Key.space"]
614,1774004910.891765,0.192680,[]
615,1774004911.069554,0.177789,["Key.space"]
616,1774004911.256845,0.187290,[]
617,1774004911.425127,0.168282,["Key.space"]
618,1774004911.599371,0.174245,[]
619,1774004911.787253,0.187882,[]
620,1774004911.959640,0.172387,["Key.space"]
621,1774004912.130606,0.170966,[]
622,1774004912.291150,0.160544,[]
623,1774004912.478046,0.186896,["Key.space"]
624,1774004912.637970,0.159924,[]
625,1774004912.818725,0.180755,[]
626,1774004912.991560,0.172835,["Key.space"]
627,1774004913.168277,0.176717,[]
628,1774004913.345804,0.177527,[]
629,1774004913.522207,0.176403,["Key.space"]
630,1774004913.696359,0.174152,[]
631,1774004913.869792,0.173433,[]
632,1774004914.044184,0.174391,["Key.space"]
633,1774004914.213355,0.169171,[]
634,1774004914.392281,0.178926,[]
635,1774004914.553703,0.161422,["Key.space"]
636,1774004914.730742,0.177040,[]
637,1774004914.902626,0.171883,[]
638,1774004915.080781,0.178155,["Key.space"]
639,1774004915.248113,0.167332,[]
640,1774004915.424162,0.176049,[]
641,1774004915.594448,0.170286,["Key.space"]
642,1774004915.764554,0.170106,[]
643,1774004915.948320,0.183766,[]
644,1774004916.142020,0.193700,["Key.right"]
645,1774004916.311803,0.169784,[]
646,1774004916.487457,0.175654,[]
647,1774004916.667266,0.179809,["Key.space"]
648,1774004916.854349,0.187083,[]
649,1774004917.023255,0.168906,["Key.space"]
650,1774004917.195571,0.172316,[]
651,1774004917.357698,0.162127,[]
652,1774004917.534153,0.176454,["Key.space"]
653,1774004917.725755,0.191603,[]
654,1774004917.892343,0.166587,["Key.space"]
655,1774004918.063290,0.170947,[]
656,1774004918.241727,0.178437,[]
657,1774004918.418248,0.176521,["Key.space"]
658,1774004918.613922,0.195673,[]
659,1774004918.801159,0.187237,["Key.space"]
660,1774004918.981120,0.179961,[]
661,1774004919.145195,0.164075,[]
662,1774004919.312027,0.166833,["Key.space"]
663,1774004919.492384,0.180357,[]
664,1774004919.663867,0.171483,["Key.space"]
665,1774004919.847477,0.183610,[]
666,1774004920.006529,0.159052,["Key.space"]
667,1774004920.177362,0.170833,[]
668,1774004920.338018,0.160656,[]
669,1774004920.510488,0.172471,["Key.left"]
670,1774004920.689464,0.178976,[]
671,1774004920.863200,0.173736,[]
672,1774004921.039917,0.176716,["Key.space"]
673,1774004921.228429,0.188512,[]
674,1774004921.402202,0.173774,["Key.space"]
675,1774004921.585991,0.183789,[]
676,1774004921.773633,0.187641,["Key.space"]
677,1774004921.949430,0.175797,[]
678,1774004922.141815,0.192385,[]
679,1774004922.320440,0.178625,["Key.space"]
680,1774004922.496144,0.175704,[]
681,1774004922.670857,0.174713,[]
682,1774004922.870355,0.199498,["Key.space"]
683,1774004923.045388,0.175033,[]
684,1774004923.212388,0.167000,[]
685,1774004923.404351,0.191963,["Key.space"]
686,1774004923.579676,0.175325,[]
687,1774004923.744502,0.164825,[]
688,1774004923.911764,0.167262,["Key.space"]
689,1774004924.081196,0.169432,[]
690,1774004924.272402,0.191206,[]
691,1774004924.459587,0.187186,["Key.space"]
692,1774004924.653909,0.194322,[]
693,1774004924.830312,0.176403,["Key.space"]
694,1774004924.997991,0.167679,[]
695,1774004925.172050,0.174059,[]
696,1774004925.341048,0.168998,["Key.space"]
697,1774004925.515030,0.173981,[]
698,1774004925.695698,0.180669,[]
699,1774004925.873846,0.178148,["Key.space"]
700,1774004926.042765,0.168919,[]
701,1774004926.226048,0.183283,[]
702,1774004926.396433,0.170385,["Key.space"]
703,1774004926.571547,0.175114,[]
704,1774004926.739811,0.168264,[]
705,1774004926.911861,0.172050,["Key.space"]
706,1774004927.097463,0.185602,[]
